ENSID	RatiosMoys_.MT2_SC._vs_.MT2_PMO.	Symbol	Description	pval_DEseq2	RatiosMoys_.MT2_SC._vs_.MT2_PMO.	Delta_DEseq2	pval_edgeR	RatiosMoys_.MT2_SC._vs_.MT2_PMO.	Delta_edgeR	pval_Voom	RatiosMoys_.MT2_SC._vs_.MT2_PMO.	Delta_Voom	Flags_.MT2_PMO.	Flags_.MT2_SC.	Flags_tot
ENSG00000181617	0.3122796	FDCSP	follicular dendritic cell secreted protein [Source:HGNC Symbol;Acc:HGNC:19215]	5,840250e-05	0,3122796	 231,94255	 3,413300e-47	0,3118565	 11,1148713	1,278345e-02	0,3129037	 11,1141504	 3	 3	 6
ENSG00000181649	0.3035332	PHLDA2	pleckstrin homology like domain family A member 2 [Source:HGNC Symbol;Acc:HGNC:12385]	3,707552e-05	0,3035332	  27,59100	 7,445738e-10	0,3029041	  1,3232800	1,079677e-03	0,3118285	  1,3225596	 3	 0	 3
ENSG00000181773	0.6569904	GPR3	G protein-coupled receptor 3 [Source:HGNC Symbol;Acc:HGNC:4484]				 1,130163e-02	0,6569904	  0,6408789				 3	 3	 6
ENSG00000181778	1.9787590	TMEM252	transmembrane protein 252 [Source:HGNC Symbol;Acc:HGNC:28537]	2,947259e-02	1,9787590	  13,13634	 7,281388e-04	1,9738585	  0,6267383	3,050713e-02	1,9405307	  0,6274586	 0	 2	 2
ENSG00000182533	0.5948603	CAV3	caveolin 3 [Source:HGNC Symbol;Acc:HGNC:1529]	4,577588e-03	0,5948603	  33,59230	 2,186229e-05	0,5932238	  1,6171018	2,733535e-02	0,5958015	  1,6163814	 3	 3	 6
ENSG00000182901	1.7315234	RGS7	regulator of G protein signaling 7 [Source:HGNC Symbol;Acc:HGNC:10003]	6,382751e-06	1,7315234	  79,08480	 8,047598e-10	1,7257871	  3,7634236	1,580177e-03	1,7226412	  3,7641438	 3	 3	 6
ENSG00000182993	0.3681731	C12orf60	chromosome 12 open reading frame 60 [Source:HGNC Symbol;Acc:HGNC:28726]	1,894876e-29	0,3681731	 677,20226	 3,012858e-81	0,3672816	 32,4963977	4,320538e-04	0,3675859	 32,4956758	 3	 3	 6
ENSG00000183092	0.6654288	BEGAIN	brain enriched guanylate kinase associated [Source:HGNC Symbol;Acc:HGNC:24163]	6,028261e-04	0,6654288	  58,86155	 4,320502e-06	0,6634972	  2,8382370	2,618117e-03	0,6645201	  2,8375165	 3	 3	 6
ENSG00000183486	0.5679252	MX2	MX dynamin like GTPase 2 [Source:HGNC Symbol;Acc:HGNC:7533]	3,378383e-03	0,5679252	  28,25091	 3,412943e-05	0,5665551	  1,3583141	1,781163e-03	0,5700191	  1,3575936	 3	 3	 6
ENSG00000183696	0.6385021	UPP1	uridine phosphorylase 1 [Source:HGNC Symbol;Acc:HGNC:12576]	5,029376e-04	0,6385021	  53,24027	 3,067538e-06	0,6367685	  2,5644387	1,369611e-03	0,6380789	  2,5637182	 3	 3	 6
ENSG00000183840	0.6405055	GPR39	G protein-coupled receptor 39 [Source:HGNC Symbol;Acc:HGNC:4496]	1,963384e-16	0,6405055	 531,93467	 4,790980e-23	0,6386100	 25,6381262	2,982576e-05	0,6387402	 25,6374047	 3	 3	 6
ENSG00000183908	0.6453845	LRRC55	leucine rich repeat containing 55 [Source:HGNC Symbol;Acc:HGNC:32324]	2,305116e-05	0,6453845	 162,50575	 2,466182e-12	0,6437444	  7,8227344	2,304835e-02	0,6441592	  7,8220137	 3	 3	 6
ENSG00000184156	0.5776401	KCNQ3	potassium voltage-gated channel subfamily Q member 3 [Source:HGNC Symbol;Acc:HGNC:6297]	1,275328e-08	0,5776401	 130,13715	 8,342300e-14	0,5760244	  6,2619005	2,544161e-04	0,5767486	  6,2611799	 3	 3	 6
ENSG00000184221	1.6111365	OLIG1	oligodendrocyte transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:16983]				 6,992379e-03	1,6111365	  0,6101141	3,704027e-03	1,5977452	  0,6108344	 1	 3	 4
ENSG00000184254	0.4870393	ALDH1A3	aldehyde dehydrogenase 1 family member A3 [Source:HGNC Symbol;Acc:HGNC:409]	9,472490e-06	0,4870393	  60,07554	 1,252868e-10	0,4860481	  2,8840584	4,331919e-03	0,4883257	  2,8833379	 3	 3	 6
ENSG00000184454	0.5702770	NCMAP	non-compact myelin associated protein [Source:HGNC Symbol;Acc:HGNC:29332]	1,709448e-05	0,5702770	  65,65275	 5,876124e-09	0,5686652	  3,1584700	7,528943e-04	0,5701472	  3,1577495	 3	 3	 6
ENSG00000184557	0.6196026	SOCS3	suppressor of cytokine signaling 3 [Source:HGNC Symbol;Acc:HGNC:19391]	9,835618e-12	0,6196026	 368,30569	 5,551287e-22	0,6176869	 17,7508865	1,209713e-03	0,6178964	 17,7501654	 3	 3	 6
ENSG00000184612	0.6625733	RPL7P26	ribosomal protein L7 pseudogene 26 [Source:HGNC Symbol;Acc:HGNC:36630]				 2,510615e-02	0,6625733	  0,4757945				 3	 1	 4
ENSG00000184925	1.5820763	LCN12	lipocalin 12 [Source:HGNC Symbol;Acc:HGNC:28733]	3,379413e-02	1,5820763	 155,10965	 3,466760e-12	1,5758681	  7,3648488	4,532446e-02	1,5748650	  7,3655688	 3	 3	 6
ENSG00000185022	0.6662270	MAFF	MAF bZIP transcription factor F [Source:HGNC Symbol;Acc:HGNC:6780]				 2,655485e-07	0,6662270	  3,9416095				 3	 3	 6
ENSG00000185559	0.5373648	DLK1	delta like non-canonical Notch ligand 1 [Source:HGNC Symbol;Acc:HGNC:2907]	9,228211e-07	0,5373648	1276,56387	 5,739584e-50	0,5361068	 61,3455122	2,340171e-03	0,5361949	 61,3447890	 3	 3	 6
ENSG00000185615	1.6464657	PDIA2	protein disulfide isomerase family A member 2 [Source:HGNC Symbol;Acc:HGNC:14180]	4,244647e-02	1,6464657	  14,97483	 2,736056e-03	1,6424003	  0,7129160	1,276411e-02	1,6296756	  0,7136363	 2	 3	 5
ENSG00000185739	0.6263659	SRL	sarcalumenin [Source:HGNC Symbol;Acc:HGNC:11295]	9,741432e-08	0,6263659	 141,62420	 2,716838e-12	0,6244514	  6,8247275	4,858090e-04	0,6249775	  6,8240069	 3	 3	 6
ENSG00000186297	2.1005677	GABRA5	gamma-aminobutyric acid type A receptor subunit alpha5 [Source:HGNC Symbol;Acc:HGNC:4079]				 1,654279e-08	2,1005677	  2,0213191				 2	 3	 5
ENSG00000186326	2.2147452	RGS9BP	regulator of G protein signaling 9 binding protein [Source:HGNC Symbol;Acc:HGNC:30304]	2,729831e-03	2,2147452	  21,45372	 6,059751e-06	2,2088130	  1,0237229	7,284538e-03	2,1769077	  1,0244432	 1	 3	 4
ENSG00000186790	0.6053717	FOXE3	forkhead box E3 [Source:HGNC Symbol;Acc:HGNC:3808]				 4,127528e-02	0,6053717	  0,3091163				 2	 0	 2
ENSG00000186827	0.4323953	TNFRSF4	TNF receptor superfamily member 4 [Source:HGNC Symbol;Acc:HGNC:11918]	4,984793e-06	0,4323953	  52,12020	 1,669077e-11	0,4311455	  2,5033262	2,444120e-03	0,4343390	  2,5026057	 3	 3	 6
ENSG00000186891	0.4133281	TNFRSF18	TNF receptor superfamily member 18 [Source:HGNC Symbol;Acc:HGNC:11914]	2,551096e-04	0,4133281	  31,03558	 3,339913e-08	0,4123770	  1,4894420	8,054172e-03	0,4180727	  1,4887216	 3	 2	 5
ENSG00000187193	1.7647788	MT1X	metallothionein 1X [Source:HGNC Symbol;Acc:HGNC:7405]	1,668787e-11	1,7647788	 279,39699	 6,126952e-23	1,7582847	 13,2908899	1,376780e-03	1,7573074	 13,2916096	 3	 3	 6
ENSG00000187479	0.5125585	C11orf96	chromosome 11 open reading frame 96 [Source:HGNC Symbol;Acc:HGNC:38675]	2,235269e-09	0,5125585	 134,72878	 1,138304e-17	0,5111645	  6,4761948	1,374836e-03	0,5120870	  6,4754742	 3	 3	 6
ENSG00000188761	0.5527414	BCL2L15	BCL2 like 15 [Source:HGNC Symbol;Acc:HGNC:33624]	1,167752e-02	0,5527414	  19,04091	 2,017124e-04	0,5505354	  0,9178129	3,335270e-03	0,5560131	  0,9170925	 3	 2	 5
ENSG00000188803	0.6529481	SHISA6	shisa family member 6 [Source:HGNC Symbol;Acc:HGNC:34491]				 6,574658e-03	0,6529481	  0,7350348				 3	 2	 5
ENSG00000189056	1.6215163	RELN	reelin [Source:HGNC Symbol;Acc:HGNC:9957]	1,820004e-02	1,6215163	 545,05313	 8,367783e-26	1,6156128	 25,9069463	3,824138e-02	1,6152853	 25,9076654	 3	 3	 6
ENSG00000189292	0.5805270	ALKAL2	ALK and LTK ligand 2 [Source:HGNC Symbol;Acc:HGNC:27683]				 7,891653e-03	0,5805270	  0,5629473				 3	 2	 5
ENSG00000196091	0.6285605	MYBPC1	myosin binding protein C1 [Source:HGNC Symbol;Acc:HGNC:7549]	9,179384e-03	0,6285605	  30,56862	 1,812122e-04	0,6271667	  1,4707910	1,930624e-02	0,6295626	  1,4700706	 3	 3	 6
ENSG00000196104	1.5205777	SPOCK3	SPARC (osteonectin), cwcv and kazal like domains proteoglycan 3 [Source:HGNC Symbol;Acc:HGNC:13565]	2,689780e-02	1,5205777	  26,60946	 8,520282e-04	1,5158043	  1,2634613				 3	 3	 6
ENSG00000196136	0.2473504	SERPINA3	serpin family A member 3 [Source:HGNC Symbol;Acc:HGNC:16]	3,726458e-30	0,2473504	 201,40137	 1,026263e-53	0,2465456	  9,6683403	1,341670e-05	0,2479831	  9,6676195	 3	 3	 6
ENSG00000196611	0.3291452	MMP1	matrix metallopeptidase 1 [Source:HGNC Symbol;Acc:HGNC:7155]	7,662382e-05	0,3291452	  25,76214	 7,804931e-09	0,3283327	  1,2363600	1,001578e-04	0,3372111	  1,2356396	 3	 0	 3
ENSG00000196616	1.6566467	ADH1B	alcohol dehydrogenase 1B (class I), beta polypeptide [Source:HGNC Symbol;Acc:HGNC:250]	6,599283e-05	1,6566467	 119,38013	 7,716860e-12	1,6511414	  5,6793722	2,733147e-02	1,6494689	  5,6800923	 3	 3	 6
ENSG00000196639	0.4023185	HRH1	histamine receptor H1 [Source:HGNC Symbol;Acc:HGNC:5182]	2,880769e-06	0,4023185	  43,21531	 4,503085e-11	0,4009315	  2,0773094	3,886844e-05	0,4051825	  2,0765890	 3	 3	 6
ENSG00000196754	0.5393483	S100A2	S100 calcium binding protein A2 [Source:HGNC Symbol;Acc:HGNC:10492]	4,358234e-03	0,5393483	  24,20065	 3,067263e-05	0,5376275	  1,1643734	3,299233e-03	0,5421986	  1,1636529	 3	 3	 6
ENSG00000196878	0.5063182	LAMB3	laminin subunit beta 3 [Source:HGNC Symbol;Acc:HGNC:6490]	6,742878e-13	0,5063182	 235,67002	 2,560036e-26	0,5049579	 11,3255187	9,416438e-04	0,5054989	 11,3247978	 3	 3	 6
ENSG00000196954	0.5448496	CASP4	caspase 4 [Source:HGNC Symbol;Acc:HGNC:1505]	2,727685e-03	0,5448496	  28,40129	 1,302764e-05	0,5433256	  1,3659901	6,670194e-03	0,5471350	  1,3652697	 3	 3	 6
ENSG00000197142	0.5024033	ACSL5	acyl-CoA synthetase long chain family member 5 [Source:HGNC Symbol;Acc:HGNC:16526]	7,512036e-05	0,5024033	  47,94400	 4,667653e-09	0,5006269	  2,3064565	3,628413e-03	0,5033176	  2,3057360	 3	 3	 6
ENSG00000197249	0.3550987	SERPINA1	serpin family A member 1 [Source:HGNC Symbol;Acc:HGNC:8941]	9,033068e-26	0,3550987	 298,82942	 1,100222e-50	0,3539875	 14,3547693	1,647869e-04	0,3547044	 14,3540483	 3	 3	 6
ENSG00000197361	0.6497676	FBXL22	F-box and leucine rich repeat protein 22 [Source:HGNC Symbol;Acc:HGNC:27537]	3,853615e-02	0,6497676	  19,73874	 2,079076e-03	0,6482113	  0,9504643	2,478771e-02	0,6515181	  0,9497439	 3	 3	 6
ENSG00000197406	0.4487338	DIO3	iodothyronine deiodinase 3 [Source:HGNC Symbol;Acc:HGNC:2885]	3,298823e-13	0,4487338	 167,30565	 8,241156e-25	0,4475865	  8,0361667	4,920062e-04	0,4485296	  8,0354460	 3	 3	 6
ENSG00000197768	1.7352676	STPG3	sperm-tail PG-rich repeat containing 3 [Source:HGNC Symbol;Acc:HGNC:37285]	1,107440e-03	1,7352676	  41,14568	 3,008743e-06	1,7285897	  1,9564949	9,808441e-03	1,7225160	  1,9572151	 3	 3	 6
ENSG00000197893	0.5259213	NRAP	nebulin related anchoring protein [Source:HGNC Symbol;Acc:HGNC:7988]	1,544584e-02	0,5259213	  16,76618	 3,465383e-04	0,5245969	  0,8055172	6,202575e-03	0,5315388	  0,8047968	 3	 1	 4
ENSG00000198108	0.6375680	CHSY3	chondroitin sulfate synthase 3 [Source:HGNC Symbol;Acc:HGNC:24293]	3,659067e-05	0,6375680	  72,96420	 8,733718e-08	0,6356646	  3,5164204	1,034457e-04	0,6366267	  3,5156999	 3	 3	 6
ENSG00000198211	0.5864154	---	novel protein (MC1R-TUBB3 readthrough)	5,603997e-24	0,5864154	 725,40851	 1,240195e-33	0,5847387	 34,9175701	1,191160e-05	0,5848636	 34,9168481	 3	 3	 6
ENSG00000198216	0.5195030	CACNA1E	calcium voltage-gated channel subunit alpha1 E [Source:HGNC Symbol;Acc:HGNC:1392]	5,539822e-04	0,5195030	  40,52161	 8,633610e-08	0,5174326	  1,9520355	1,734480e-02	0,5204052	  1,9513150	 3	 3	 6
ENSG00000198286	0.5217010	CARD11	caspase recruitment domain family member 11 [Source:HGNC Symbol;Acc:HGNC:16393]	5,169279e-07	0,5217010	  79,42933	 8,564524e-12	0,5201505	  3,8198355	5,557867e-04	0,5216573	  3,8191149	 3	 3	 6
ENSG00000198417	1.8937176	MT1F	metallothionein 1F [Source:HGNC Symbol;Acc:HGNC:7398]	1,409986e-11	1,8937176	 307,75278	 1,838570e-28	1,8873083	 14,6585058	3,580549e-03	1,8860877	 14,6592254	 3	 3	 6
ENSG00000198569	1.9129575	SLC34A3	solute carrier family 34 member 3 [Source:HGNC Symbol;Acc:HGNC:20305]	4,724752e-05	1,9129575	  66,01483	 3,720979e-10	1,9046715	  3,1405910	8,006892e-03	1,8987766	  3,1413112	 3	 3	 6
ENSG00000198796	0.4902544	ALPK2	alpha kinase 2 [Source:HGNC Symbol;Acc:HGNC:20565]	1,888938e-19	0,4902544	 468,59234	 2,387265e-42	0,4887268	 22,5433559	5,180794e-04	0,4890163	 22,5426345	 3	 3	 6
ENSG00000198910	0.5624689	L1CAM	L1 cell adhesion molecule [Source:HGNC Symbol;Acc:HGNC:6470]	1,534098e-15	0,5624689	 284,36331	 3,768251e-24	0,5607314	 13,6884239	5,464755e-05	0,5610865	 13,6877029	 3	 3	 6
ENSG00000200418	1.5250791	SNORA63B	small nucleolar RNA, H/ACA box 63B [Source:HGNC Symbol;Acc:HGNC:52209]				 2,693349e-02	1,5250791	  0,4341994				 1	 3	 4
ENSG00000203523	1.8406598	TAS2R2P	taste 2 receptor member 2, pseudogene [Source:HGNC Symbol;Acc:HGNC:20615]	1,356902e-02	1,8406598	  20,35608	 1,364658e-04	1,8348730	  0,9701375	4,462873e-02	1,8188826	  0,9708578	 2	 3	 5
ENSG00000203883	0.6664411	SOX18	SRY-box transcription factor 18 [Source:HGNC Symbol;Acc:HGNC:11194]				 1,284429e-03	0,6664411	  1,1346867				 3	 3	 6
ENSG00000203900	1.7040521	---	novel transcript, antisense to CHRNA4	3,483670e-02	1,7040521	  16,60683	 1,435372e-03	1,6975943	  0,7897198	2,757335e-02	1,6839893	  0,7904401	 2	 3	 5
ENSG00000204044	0.2800444	SLC12A5-AS1	SLC12A5 and MMP9 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:53143]	6,971499e-19	0,2800444	 135,02404	 3,659002e-35	0,2793384	  6,4785441	9,850887e-05	0,2813029	  6,4778235	 3	 3	 6
ENSG00000204252	0.6637073	HLA-DOA	major histocompatibility complex, class II, DO alpha [Source:HGNC Symbol;Acc:HGNC:4936]	3,220705e-02	0,6637073	  25,11587	 1,130046e-03	0,6621308	  1,2088504				 3	 3	 6
ENSG00000204311	1.6169177	PJVK	pejvakin [Source:HGNC Symbol;Acc:HGNC:29502]	7,604963e-04	1,6169177	  46,42345	 5,290157e-06	1,6112849	  2,2061954	2,392136e-03	1,6075169	  2,2069157	 3	 3	 6
ENSG00000204516	0.5440092	MICB	MHC class I polypeptide-related sequence B [Source:HGNC Symbol;Acc:HGNC:7091]				 8,441023e-03	0,5440092	  0,4438007	1,739967e-03	0,5555140	  0,4430803	 2	 0	 2
ENSG00000204632	0.6420860	HLA-G	major histocompatibility complex, class I, G [Source:HGNC Symbol;Acc:HGNC:4964]				 4,618837e-03	0,6420860	  0,8166182				 3	 3	 6
ENSG00000205143	1.7026422	ARID3C	AT-rich interaction domain 3C [Source:HGNC Symbol;Acc:HGNC:21209]				 7,527229e-03	1,7026422	  0,5149143	2,399717e-03	1,6816991	  0,5156346	 0	 3	 3
ENSG00000205358	2.8448951	MT1H	metallothionein 1H [Source:HGNC Symbol;Acc:HGNC:7400]	2,745379e-03	2,8448951	 468,21774	 1,134409e-68	2,8330078	 22,3429192	1,112410e-02	2,8295290	 22,3436385	 3	 3	 6
ENSG00000205364	2.6916592	MT1M	metallothionein 1M [Source:HGNC Symbol;Acc:HGNC:14296]	1,328122e-02	2,6916592	  11,95954	 1,066116e-04	2,6827930	  0,5710754	2,996490e-02	2,5754890	  0,5717958	 0	 2	 2
ENSG00000205832	1.6214267	C16orf96	chromosome 16 open reading frame 96 [Source:HGNC Symbol;Acc:HGNC:40031]				 5,274130e-03	1,6214267	  0,6480067	3,319282e-02	1,6083661	  0,6487271	 2	 3	 5
ENSG00000205930	1.6192446	C21orf62-AS1	C21orf62 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:1290]	3,172673e-02	1,6192446	  18,82572	 1,844742e-03	1,6124781	  0,8935401	1,986280e-02	1,6032258	  0,8942604	 3	 3	 6
ENSG00000207730	1.6107817	MIR200B	microRNA 200b [Source:HGNC Symbol;Acc:HGNC:31579]				 1,053761e-02	1,6107817	  0,5394781	3,169741e-02	1,5957004	  0,5401984	 1	 3	 4
ENSG00000212789	1.5643147	ST13P5	ST13, Hsp70 interacting protein pseudogene 5 [Source:HGNC Symbol;Acc:HGNC:18556]				 2,785673e-02	1,5643147	  0,3856260				 0	 2	 2
ENSG00000213886	0.5422467	UBD	ubiquitin D [Source:HGNC Symbol;Acc:HGNC:18795]	3,543033e-30	0,5422467	 694,75495	 5,410953e-41	0,5405450	 33,4400189	3,659681e-06	0,5407036	 33,4392970	 3	 3	 6
ENSG00000214401	0.6460129	KANSL1-AS1	KANSL1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:43740]				 1,505679e-02	0,6460129	  0,5193430	3,044122e-02	0,6520933	  0,5186226	 3	 2	 5
ENSG00000215478	1.6081554	CES5AP1	carboxylesterase 5A pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:38516]				 3,354394e-02	1,6081554	  0,3348348				 0	 2	 2
ENSG00000215788	1.5001561	TNFRSF25	TNF receptor superfamily member 25 [Source:HGNC Symbol;Acc:HGNC:11910]				 3,369949e-11	1,5001561	  7,8771475				 3	 3	 6
ENSG00000218052	1.5353823	ADAMTS7P4	ADAMTS7 pseudogene 4 [Source:HGNC Symbol;Acc:HGNC:49410]				 4,266614e-02	1,5353823	  0,3837917	3,726086e-02	1,5193119	  0,3845120	 1	 3	 4
ENSG00000220804	0.6599761	LINC01881	long intergenic non-protein coding RNA 1881 [Source:HGNC Symbol;Acc:HGNC:52700]				 1,256734e-02	0,6599761	  0,5849094	1,793697e-02	0,6649853	  0,5841891	 3	 2	 5
ENSG00000221125	1.9842803	U3	Small nucleolar RNA U3 [Source:RFAM;Acc:RF00012]	1,685784e-02	1,9842803	  17,03853	 2,038744e-04	1,9755611	  0,8107874	3,515799e-02	1,9494993	  0,8115078	 2	 3	 5
ENSG00000221716	2.0962191	SNORA11	small nucleolar RNA, H/ACA box 11 [Source:HGNC Symbol;Acc:HGNC:32599]	3,137302e-02	2,0962191	  12,94723	 6,648195e-04	2,0904606	  0,6174857				 0	 2	 2
ENSG00000222047	0.5542800	C10orf55	chromosome 10 putative open reading frame 55 [Source:HGNC Symbol;Acc:HGNC:31008]	1,682306e-06	0,5542800	  82,22661	 8,223742e-11	0,5528621	  3,9545357	8,567821e-04	0,5541319	  3,9538151	 3	 3	 6
ENSG00000223586	1.6799251	LINC01312	long intergenic non-protein coding RNA 1312 [Source:HGNC Symbol;Acc:HGNC:28525]	9,484770e-03	1,6799251	  35,03481	 3,057192e-05	1,6741791	  1,6652938				 3	 3	 6
ENSG00000223949	0.3642000	ROR1-AS1	ROR1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:40508]	1,236156e-05	0,3642000	  35,49238	 1,657397e-10	0,3629507	  1,7054148	7,402111e-04	0,3687775	  1,7046944	 3	 3	 6
ENSG00000224790	1.5536274	HLCS-AS1	HLCS antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:55850]	4,587595e-02	1,5536274	  15,79952	 5,078401e-03	1,5489364	  0,7509591	1,389407e-03	1,5401562	  0,7516794	 3	 3	 6
ENSG00000224818	0.6329127	---	novel transcript	4,737305e-02	0,6329127	  17,82627	 2,460849e-03	0,6314189	  0,8576578				 3	 3	 6
ENSG00000225431	0.6431222	LINC01671	long intergenic non-protein coding RNA 1671 [Source:HGNC Symbol;Acc:HGNC:52459]				 4,054148e-02	0,6431222	  0,3535277	1,188160e-02	0,6521266	  0,3528074	 3	 0	 3
ENSG00000225507	1.9012225	---	pseudogene similar to part of TTK protein kinase TTK				 3,787985e-03	1,9012225	  0,5267113	3,120010e-02	1,8674698	  0,5274316	 0	 3	 3
ENSG00000225614	0.6342385	ZNF469	zinc finger protein 469 [Source:HGNC Symbol;Acc:HGNC:23216]	4,755760e-08	0,6342385	 416,15840	 1,319830e-21	0,6324982	 20,0458269	1,239972e-02	0,6326702	 20,0451056	 3	 3	 6
ENSG00000225760	0.6427004	LINC00431	long intergenic non-protein coding RNA 431 [Source:HGNC Symbol;Acc:HGNC:42766]							1,295691e-02	0,6427004	  0,3141591	 2	 0	 2
ENSG00000225988	0.6289537	LAMP5-AS1	LAMP5 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:40754]	7,757245e-07	0,6289537	 133,29722	 1,067109e-11	0,6271272	  6,4222537	2,194330e-03	0,6276785	  6,4215331	 3	 3	 6
ENSG00000226070	0.6431497	LINC00951	long intergenic non-protein coding RNA 951 [Source:HGNC Symbol;Acc:HGNC:48662]				 3,444507e-02	0,6431497	  0,3839967	4,095982e-02	0,6514538	  0,3832763	 2	 0	 2
ENSG00000226085	0.6642382	UQCRFS1P1	ubiquinol-cytochrome c reductase, Rieske iron-sulfur polypeptide 1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:12588]	4,083970e-02	0,6642382	  18,97197	 3,557196e-03	0,6624557	  0,9142056	8,444631e-03	0,6656316	  0,9134852	 3	 3	 6
ENSG00000226143	2.0830735	---	novel transcript	8,931280e-03	2,0830735	  19,03613	 6,611280e-05	2,0753583	  0,9066114	3,349255e-02	2,0469425	  0,9073317	 1	 3	 4
ENSG00000226491	1.9471044	FTOP1	FTO pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:43759]	5,702266e-03	1,9471044	  20,60954	 8,322361e-05	1,9397389	  0,9809840	8,251691e-04	1,9196634	  0,9817043	 2	 3	 5
ENSG00000226690	1.5863483	---	novel protein				 4,718550e-02	1,5863483	  0,3115660	4,460829e-02	1,5627416	  0,3122863	 0	 2	 2
ENSG00000226869	1.5270868	LHFPL3-AS1	LHFPL3 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:40341]				 1,608207e-02	1,5270868	  0,5409708	1,657819e-02	1,5159398	  0,5416912	 2	 3	 5
ENSG00000226919	1.8043903	---	novel transcript, antisense to RGS7	3,958378e-02	1,8043903	  13,19398	 2,489043e-03	1,7966762	  0,6273011	8,216211e-03	1,7744093	  0,6280214	 1	 3	 4
ENSG00000227008	0.6490531	RPS24P19	ribosomal protein S24 pseudogene 19 [Source:HGNC Symbol;Acc:HGNC:35683]				 9,958170e-03	0,6490531	  0,6321911	3,304624e-03	0,6539805	  0,6314707	 3	 2	 5
ENSG00000227036	0.5745873	LINC00511	long intergenic non-protein coding RNA 511 [Source:HGNC Symbol;Acc:HGNC:43564]	1,241455e-04	0,5745873	  53,16598	 9,765071e-08	0,5730466	  2,5578520	1,743066e-03	0,5748396	  2,5571316	 3	 3	 6
ENSG00000227212	1.7465593	PFN1P6	profilin 1 pseudogene 6 [Source:HGNC Symbol;Acc:HGNC:42988]	2,610507e-02	1,7465593	  15,79584	 1,473902e-03	1,7406113	  0,7515293	2,294438e-03	1,7244925	  0,7522496	 2	 3	 5
ENSG00000227507	0.5218955	LTB	lymphotoxin beta [Source:HGNC Symbol;Acc:HGNC:6711]	1,959327e-04	0,5218955	  44,65014	 6,547081e-08	0,5205405	  2,1456234	6,100823e-03	0,5232127	  2,1449030	 3	 3	 6
ENSG00000228022	0.6321587	HCG20	HLA complex group 20 [Source:HGNC Symbol;Acc:HGNC:31334]	3,461350e-06	0,6321587	 130,64244	 2,471935e-11	0,6304814	  6,2901220	5,126505e-03	0,6310346	  6,2894014	 3	 3	 6
ENSG00000228252	1.5958435	COL6A4P2	collagen type VI alpha 4 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:38501]	8,785672e-03	1,5958435	  35,74325	 7,750119e-05	1,5899256	  1,6971769				 3	 3	 6
ENSG00000228318	0.5521396	---	novel transcript				 7,020827e-05	0,5521396	  1,2458829				 3	 3	 6
ENSG00000228327	1.5492044	---	general transcription factor IIi (GTF2I) pseudogene				 2,922987e-02	1,5492044	  0,3842271				 1	 2	 3
ENSG00000229119	0.6356624	RPLP0P9	ribosomal protein lateral stalk subunit P0 pseudogene 9 [Source:HGNC Symbol;Acc:HGNC:55906]	1,919708e-03	0,6356624	  42,96857	 1,450222e-05	0,6338391	  2,0704563	5,941896e-03	0,6354860	  2,0697359	 3	 3	 6
ENSG00000229727	1.5355484	---	novel transcript				 4,920037e-02	1,5355484	  0,3810936				 1	 2	 3
ENSG00000230262	1.9334486	LINC02603	long intergenic non-protein coding RNA 2603 [Source:HGNC Symbol;Acc:HGNC:37186]	3,280756e-03	1,9334486	  27,89972	 9,735855e-06	1,9260397	  1,3277863	2,660400e-02	1,9115571	  1,3285066	 3	 3	 6
ENSG00000230724	1.5106702	LINC01001	long intergenic non-protein coding RNA 1001 [Source:HGNC Symbol;Acc:HGNC:38540]				 2,702854e-02	1,5106702	  0,5186328				 2	 3	 5
ENSG00000230795	2.3267089	HLA-K	major histocompatibility complex, class I, K (pseudogene) [Source:HGNC Symbol;Acc:HGNC:4969]				 9,322408e-24	2,3267089	  6,3733446				 3	 3	 6
ENSG00000230838	0.4225720	LINC01614	long intergenic non-protein coding RNA 1614 [Source:HGNC Symbol;Acc:HGNC:51847]	2,674276e-03	0,4225720	  21,81587	 1,660797e-06	0,4212466	  1,0488037	2,009648e-02	0,4290701	  1,0480833	 3	 1	 4
ENSG00000231252	1.7386759	---	novel transcript	1,073644e-03	1,7386759	  35,03881	 8,686153e-06	1,7327554	  1,6673215	3,957569e-04	1,7255561	  1,6680418	 3	 3	 6
ENSG00000231551	1.5479961	PDE4DIPP6	PDE4DIP pseudogene 6 [Source:HGNC Symbol;Acc:HGNC:55097]				 4,181839e-02	1,5479961	  0,3898401	2,814600e-02	1,5314018	  0,3905604	 1	 3	 4
ENSG00000231881	1.5669892	---	novel transcript				 1,224542e-02	1,5669892	  0,5274666	2,554664e-03	1,5537337	  0,5281869	 2	 3	 5
