ENSID	RatiosMoys_.MT1_SC._vs_.WT.	Symbol	Description	pval_DEseq2	RatiosMoys_.MT1_SC._vs_.WT.	Delta_DEseq2	pval_edgeR	RatiosMoys_.MT1_SC._vs_.WT.	Delta_edgeR	pval_Voom	RatiosMoys_.MT1_SC._vs_.WT.	Delta_Voom	Flags_.WT.	Flags_.MT1_SC.	Flags_tot
ENSG00000258444	 2.548100996	---	novel transcript, antisense to MYH7	 1,591896e-06	 2,548100996	   47,029123	 1,421299e-12	 2,545354274	  2,2616403	8,033489e-04	 2,52251116	  2,2634275	 3	 3	 6
ENSG00000259001	 0.440351520	---	ribonuclease P RNA component H1				 2,794213e-17	 0,440351520	  4,7905598				 3	 3	 6
ENSG00000259583	 2.684512396	ALDH1A3-AS1	ALDH1A3 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:55416]	 8,814038e-10	 2,684512396	   77,726379	 1,054012e-18	 2,681318913	  3,7374989	6,669503e-04	 2,66479925	  3,7392860	 3	 3	 6
ENSG00000259762	 0.487149842	---	novel transcript, antisense to AKAP13				 3,000024e-03	 0,487149842	  0,4480685				 2	 0	 2
ENSG00000259827	 0.492498852	---	novel transcript	 4,886101e-18	 0,492498852	  297,622561	 2,966139e-31	 0,492747957	 14,3263119	3,704677e-04	 0,49322630	 14,3245239	 3	 3	 6
ENSG00000260284	 0.396315096	TPSP2	tryptase pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:14136]	 7,057496e-06	 0,396315096	   40,999248	 1,839310e-11	 0,396064315	  1,9752375	7,914968e-04	 0,40084837	  1,9734501	 3	 3	 6
ENSG00000260426	 2.072098401	---	novel transcript, overlapping novel protein				 5,072071e-03	 2,072098401	  0,3991854				 0	 2	 2
ENSG00000261061	 2.046428317	---	novel transcript	 1,011479e-03	 2,046428317	   28,841846	 5,935968e-07	 2,045249613	  1,3871985	4,977315e-03	 2,02866695	  1,3889858	 3	 3	 6
ENSG00000262179	 2.966854863	MYMX	myomixer, myoblast fusion factor [Source:HGNC Symbol;Acc:HGNC:52391]	 1,601799e-14	 2,966854863	  103,260494	 3,948087e-25	 2,965114504	  4,9686628	2,570732e-05	 2,94799978	  4,9704498	 3	 3	 6
ENSG00000263847	 0.361646369	---	novel transcript, antisense to NDUFV2	 4,154702e-03	 0,361646369	   16,024084	 6,693795e-06	 0,362222627	  0,7713068	1,640918e-02	 0,37564273	  0,7695195	 2	 0	 2
ENSG00000266896	 0.471898902	---	novel transcript	 2,584759e-02	 0,471898902	   11,850727	 6,929217e-04	 0,471931630	  0,5709506	5,778513e-03	 0,48461117	  0,5691632	 2	 0	 2
ENSG00000267257	 2.891651604	---	novel transcript, antisense to ALPK2	 1,282480e-14	 2,891651604	  113,884143	 7,113260e-26	 2,890179710	  5,4807000	1,426043e-04	 2,87583133	  5,4824871	 3	 3	 6
ENSG00000267328	 2.380997187	---	novel transcript	 1,196474e-21	 2,380997187	  373,950972	 4,485298e-47	 2,380781561	 18,0119993	6,289997e-04	 2,37847417	 18,0137856	 3	 3	 6
ENSG00000267607	 2.118111220	ICAM4-AS1	ICAM4 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:55990]	 2,048731e-07	 2,118111220	   87,803392	 1,124852e-14	 2,118583978	  4,2289390	2,824020e-03	 2,11225139	  4,2307261	 3	 3	 6
ENSG00000267709	 0.346180913	---	novel transcript, antisense to FUT3	 2,045350e-03	 0,346180913	   16,067522	 3,012897e-06	 0,346377865	  0,7736900	3,460113e-04	 0,36038713	  0,7719027	 3	 0	 3
ENSG00000267723	 0.482742872	---	novel transcript	 1,403695e-02	 0,482742872	   15,116620	 1,486417e-04	 0,482767007	  0,7280504	6,709219e-03	 0,49237885	  0,7262630	 3	 0	 3
ENSG00000268041	 0.470825527	ERFL	ETS repressor factor like [Source:HGNC Symbol;Acc:HGNC:53894]	 3,242430e-08	 0,470825527	   72,287476	 3,208066e-13	 0,470706385	  3,4824312	2,543539e-07	 0,47283145	  3,4806437	 3	 3	 6
ENSG00000268388	 5.612803560	FENDRR	FOXF1 adjacent non-coding developmental regulatory RNA [Source:HGNC Symbol;Acc:HGNC:43894]	 8,260645e-06	 5,612803560	   26,777927	 7,716235e-14	 5,601682705	  1,2874443	2,309930e-02	 5,25617299	  1,2892315	 0	 2	 2
ENSG00000270277	 2.169728978	---	novel transcript, antisense to titin	 4,592593e-03	 2,169728978	   18,028961	 1,920287e-05	 2,168626933	  0,8675190	4,320559e-04	 2,13564712	  0,8693062	 0	 3	 3
ENSG00000272736	 2.155864248	---	novel transcript	 6,165094e-06	 2,155864248	   55,693017	 9,769656e-12	 2,157512252	  2,6861133	4,382116e-03	 2,14685057	  2,6879005	 3	 3	 6
ENSG00000273259	 3.001827617	---	novel protein	 9,106011e-06	 3,001827617	   39,240594	 6,572670e-13	 3,002999942	  1,8900975	4,397417e-03	 2,95692290	  1,8918847	 1	 3	 4
ENSG00000274012	 0.273375757	RN7SL2	RNA component of signal recognition particle 7SL2 [Source:HGNC Symbol;Acc:HGNC:23134]				 1,328189e-52	 0,273375757	 11,5019284				 3	 3	 6
ENSG00000276116	 2.178969969	FUT8-AS1	FUT8 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:44294]	 4,693541e-03	 2,178969969	   18,582644	 1,240193e-05	 2,177363569	  0,8941882	4,909921e-03	 2,14484795	  0,8959755	 1	 3	 4
ENSG00000276168	 0.293823591	RN7SL1	RNA component of signal recognition particle 7SL1 [Source:HGNC Symbol;Acc:HGNC:10038]				 1,528841e-45	 0,293823591	 10,2394312				 3	 3	 6
ENSG00000276916	 0.473026116	---	novel transcript, sense intronic	 3,947587e-02	 0,473026116	    9,937079	 1,706862e-03	 0,473194225	  0,4784647	2,462938e-03	 0,48819717	  0,4766774	 2	 0	 2
ENSG00000277027	 0.089270627	RMRP	RNA component of mitochondrial RNA processing endoribonuclease [Source:HGNC Symbol;Acc:HGNC:10031]				 4,237976e-89	 0,089270627	  9,7879847				 2	 2	 4
ENSG00000277075	 0.483382241	H2AC8	H2A clustered histone 8 [Source:HGNC Symbol;Acc:HGNC:4724]	 1,773403e-02	 0,483382241	   18,566715	 4,374889e-05	 0,483740231	  0,8936288				 3	 1	 4
ENSG00000279145	 0.499313902	---	TEC	 6,622159e-03	 0,499313902	   20,852840	 2,215297e-05	 0,499384353	  1,0040861				 3	 1	 4
ENSG00000279249	 0.363976955	---	novel transcript, antisense to CBLN1	 4,603978e-09	 0,363976955	   87,127267	 6,109347e-21	 0,363596573	  4,1999458	7,503012e-03	 0,36608931	  4,1981583	 3	 3	 6
ENSG00000279489	 0.302821693	---	tec	 2,267692e-03	 0,302821693	   14,254908	 2,746140e-06	 0,302908067	  0,6865029	1,018705e-03	 0,32067924	  0,6847156	 2	 0	 2
ENSG00000280079	 2.042831065	---	TEC	 2,634910e-02	 2,042831065	   13,904902	 3,363659e-04	 2,040749071	  0,6685786	4,287133e-02	 2,00726151	  0,6703659	 1	 3	 4
ENSG00000280114	 0.475288217	---	phosphodiesterase 4D interacting protein (myomegalin) (PDE4DIP) pseudogene	 3,173489e-02	 0,475288217	   11,308691	 1,013351e-03	 0,475435205	  0,5444981	1,090034e-02	 0,48855464	  0,5427108	 2	 0	 2
ENSG00000280119	 0.381525447	---	TEC	 8,788663e-05	 0,381525447	   28,699199	 5,688244e-09	 0,381703960	  1,3818732	8,595393e-05	 0,38882924	  1,3800858	 3	 1	 4
ENSG00000282885	 0.297226954	---	novel transcript				 1,344682e-48	 0,297226954	 11,5208038				 3	 3	 6
ENSG00000283293	 0.159611739	RN7SK	RNA component of 7SK nuclear ribonucleoprotein [Source:HGNC Symbol;Acc:HGNC:10037]				5,090864e-153	 0,159611739	 28,4563384				 3	 3	 6
ENSG00000284031	 0.254273329	MIR4761	microRNA 4761 [Source:HGNC Symbol;Acc:HGNC:41591]	 1,167245e-13	 0,254273329	   77,845857	 1,982224e-26	 0,254229289	  3,7494507	4,473425e-05	 0,25799870	  3,7476632	 3	 3	 6
ENSG00000284638	 0.487625824	SMIM44	small integral membrane protein 44 [Source:HGNC Symbol;Acc:HGNC:55815]	 4,723626e-02	 0,487625824	    9,699747	 2,590402e-03	 0,487691177	  0,4672616				 2	 0	 2
ENSG00000284669	 0.290492297	---	novel transcript, antisense CSRNP1	 6,131929e-04	 0,290492297	   18,355801	 8,107844e-08	 0,290414435	  0,8845818	4,737339e-03	 0,30474900	  0,8827944	 2	 0	 2
ENSG00000285513	 0.462854639	---	novel transcript, antisense to APOA4				 1,933368e-13	 0,462854639	  3,5447219				 3	 2	 5
ENSG00000285535	 0.452048447	---	novel transcript	 1,237445e-02	 0,452048447	   14,510544	 1,004599e-04	 0,452154526	  0,6989271	9,048312e-03	 0,46328695	  0,6971398	 3	 0	 3
ENSG00000285671	 2.670108648	---	novel transcript	 7,871415e-04	 2,670108648	   20,208330	 3,902981e-07	 2,669417831	  0,9729219	2,451803e-04	 2,60863564	  0,9747091	 0	 3	 3
ENSG00000286026	 0.487333183	---	novel transcript	 1,160112e-02	 0,487333183	   15,727550	 9,597809e-05	 0,486775330	  0,7584572	4,341944e-03	 0,49587560	  0,7566698	 3	 0	 3
ENSG00000286358	 0.408449539	---	novel transcript	 4,392887e-03	 0,408449539	   17,675417	 7,407475e-06	 0,408861694	  0,8505690	1,346143e-02	 0,41943723	  0,8487817	 3	 0	 3
ENSG00000286403	 0.412691714	---	novel transcript	 3,427770e-03	 0,412691714	   17,557293	 7,617209e-06	 0,412688092	  0,8458037	2,373714e-03	 0,42319402	  0,8440164	 3	 0	 3
ENSG00000286600	 2.483437559	---	novel transcript	 1,110573e-62	 2,483437559	 1615,880996	2,131941e-110	 2,482117211	 77,7559980	2,540438e-05	 2,48149805	 77,7577812	 3	 3	 6
ENSG00000286733	 2.118486696	LINC02348	long intergenic non-protein coding RNA 2348 [Source:NCBI gene (formerly Entrezgene);Acc:101927505]	 1,001573e-02	 2,118486696	   15,064612	 1,074600e-04	 2,117601765	  0,7250664	1,237742e-04	 2,08178577	  0,7268536	 0	 3	 3
ENSG00000286743	 0.313029103	---	novel transcript	 1,989019e-08	 0,313029103	   59,651312	 1,722535e-18	 0,312833513	  2,8733947	2,716242e-03	 0,31703903	  2,8716073	 3	 2	 5
ENSG00000287569	 0.020256505	---	novel transcript	 1,363050e-05	 0,020256505	   18,275583	 2,187114e-15	 0,020080270	  0,8807834	5,459003e-04	 0,04660476	  0,8789960	 2	 0	 2
ENSG00000287900	 0.447214813	---	novel transcript	 2,658461e-03	 0,447214813	   19,997762	 5,087039e-06	 0,447141054	  0,9634429	9,260816e-04	 0,45539569	  0,9616555	 3	 1	 4
ENSG00000287922	 0.471955147	---	novel transcript	 1,465376e-03	 0,471955147	   23,903023	 1,930132e-06	 0,471790770	  1,1515524	7,738818e-04	 0,47814766	  1,1497650	 3	 3	 6
ENSG00000288065	 0.467345402	---	novel transcript, antisense to MCEE	 8,438300e-03	 0,467345402	   15,671946	 7,461065e-05	 0,467287411	  0,7549267	2,268541e-05	 0,47708414	  0,7531394	 3	 0	 3
ENSG00000288582	 0.371668337	---	Novel transcript	 1,073094e-02	 0,371668337	   12,124963	 8,776756e-05	 0,371889398	  0,5838854	5,310439e-03	 0,38901575	  0,5820980	 2	 0	 2
ENSG00000289574	 0.427912696	---	novel transcript, sense intronic to MFN1	 9,842996e-03	 0,427912696	   14,650860	 5,737005e-05	 0,428073618	  0,7056385	7,059692e-03	 0,44002104	  0,7038511	 3	 0	 3
ENSG00000291278	 0.464928799	---	novel transcript	 1,490749e-03	 0,464928799	   23,893628	 1,640106e-06	 0,464505558	  1,1519103	2,157993e-03	 0,47102472	  1,1501230	 3	 2	 5
